INCIDENT NUMBER,SHOOTING TYPE,INCIDENT DATE,INCIDENT YEAR,INCIDENT LOCATION,CITY,STATE,ZIP,REPORTING DISTRICT,GEO LOCATION,HANDLING UNIT ID,HANDLING UNIT NAME,HIT SHOOTING,NON HIT SHOOTING,ANIMAL SHOOTING,OTHER SHOOTING,UNINTENTIONAL DISCHARGE,WARNING SHOT,APPROX_LATITUDE,APPROX_LONGITUDE
1000480,2,03/25/2014 09:12:00 PM,2014,300 WEST REEVE STREET,COMPTON,CA,90220,2836,"300 WEST REEVE STREET
COMPTON, CA 90220
(33.886765, -118.225919)",COM,COMPTON STN,,1,,,,,33.886765,-118.225919
1000918,1,11/22/2016 09:12:00 AM,2016,13500 BEACH BLVD,LA MIRADA,CA,92833,0468,"13500 BEACH BLVD
LA MIRADA, CA 92833
(33.901854, -117.983398)",SEB,SPECIAL ENFORCEMENT BUR,1,,,,,,33.901854,-117.983398
1000111,3,12/08/2012 12:05:00 PM,2012,7300 WALNUT AVENUE,PARAMOUNT,CA,90723,1361,"7300 WALNUT AVENUE
PARAMOUNT, CA 90723
(33.914905, -118.171688)",LKD,LAKEWOOD STN,,,1,,,,33.914905,-118.171688
1000074,3,02/01/2012 05:46:00 PM,2012,41800 MONTALLEGRO STREET,LANCASTER,CA,93536,2699,"41800 MONTALLEGRO STREET
LANCASTER, CA 93536
(34.642155, -118.20919)",PLM,PALMDALE STN,,,1,,,,34.642155,-118.20919
1000033,3,07/29/2010 06:45:00 PM,2010,1500 W. 103RD STREET,LOS ANGELES,CA,90047,0372,"1500 W. 103RD STREET
LOS ANGELES, CA 90047
(33.94304089174506593452, -118.30253493633014909457)",SLA,SOUTH LOS ANGELES STATION,,,1,,,,33.943040891745066,-118.302534936330149
1000325,1,10/27/2010 09:37:00 AM,2010,4500 ABBOTT ROAD,LYNWOOD,CA,90262,2113,"4500 ABBOTT ROAD
LYNWOOD, CA 90262
(33.934969, -118.193581)",CEN,CENTURY STN,1,,,,,,33.934969,-118.193581
1000330,2,11/17/2010 09:10:00 AM,2010,1100 OAKS STREET,COMPTON,CA,90221,2823,"1100 OAKS STREET
COMPTON, CA 90221
(33.909204, -118.211543)",COM,COMPTON STN,,1,,,,,33.909204,-118.211543
1000178,3,12/05/2014 11:48:00 AM,2014,500 RICHBURN AVENUE,LA PUENTE,CA,91744,1443,"500 RICHBURN AVENUE
LA PUENTE, CA 91744
(34.008438, -117.89441)",IDT,INDUSTRY STN,,,1,,,,34.008438,-117.89441
1000159,3,02/13/2015 08:29:00 AM,2015,223RD STREET AND ALAMEDA STREET,CARSON,CA,90810,0626,"223RD STREET AND ALAMEDA STREET
CARSON, CA 90810
(33.824521, -118.228604)",CSN,CARSON STATION,,,1,,,,33.824521,-118.228604
1000486,1,05/26/2014 09:45:00 AM,2014,6900 LONG BEACH BLVD,LONG BEACH,CA,90805,2899,"6900 LONG BEACH BLVD
LONG BEACH, CA 90805
(33.879473, -118.204286)",COM,COMPTON STN,1,,,,,,33.879473,-118.204286
1001381,2,01/16/2018 04:54:00 PM,2018,1100 LONG BEACH BOULEVARD,COMPTON,CA,90221,2846,"1100 LONG BEACH BOULEVARD
COMPTON, CA 90221
(33.88488, -118.205968)",COM,COMPTON STN,,1,,,,,33.88488,-118.205968
1000503,2,02/02/2015 08:46:00 AM,2015,OAKRIVER LANE AND  OAKHURST DRIVE,NEWHALL,CA,91321,0664,"OAKRIVER LANE AND OAKHURST DRIVE
NEWHALL, CA 91321
(34.37005299460936267905, -118.5081559767911472409)",SCV,SANTA CLARITA VALLEY STN,,1,,,,,34.370052994609363,-118.508155976791147
1000405,2,05/30/2012 10:50:00 PM,2012,1100 SOUTH DWIGHT AVENUE,COMPTON,CA,90220,2833,"1100 SOUTH DWIGHT AVENUE
COMPTON, CA 90220
(33.885734, -118.240825)",COM,COMPTON STN,,1,,,,,33.885734,-118.240825
1000032,3,07/19/2010 11:02:00 PM,2010,1000 S. PANNES AVENUE,COMPTON,CA,90221,2846,"1000 S. PANNES AVENUE
COMPTON, CA 90221
(33.887827, -118.202096)",OSS,OPERATION SAFE STREETS BUREAU,,,1,,,,33.887827,-118.202096
1000264,5,11/12/2014 08:50:00 AM,2014,43700 SIERRA HIGHWAY,LANCASTER,CA,93534,1123,"43700 SIERRA HIGHWAY
LANCASTER, CA 93534
(34.67705, -118.133203)",OSS,OPERATION SAFE STREETS BUREAU,,,,,1,,34.67705,-118.133203
1000460,1,09/25/2013 02:50:00 PM,2013,1700 BURNSIDE AVENUE,LOS ANGELES,CA,90019,3499,"1700 BURNSIDE AVENUE
LOS ANGELES, CA 90019
(34.043173, -118.356797)",MCB,MAJOR CRIMES BUREAU,1,,,,,,34.043173,-118.356797
1000131,3,06/27/2013 07:30:00 AM,2013,1200 E. GLENCOE STREET,COMPTON,CA,90221,2844,"1200 E. GLENCOE STREET
COMPTON, CA 90221
(33.88216, -118.209067)",COP,COPS BUREAU,,,1,,,,33.88216,-118.209067
1000257,5,09/19/2014 10:00:00 PM,2014,4800 ELIZABETH STREET,CUDAHY,CA,90201,0262,"4800 ELIZABETH STREET
CUDAHY, CA 90201
(33.962868, -118.182939)",ELA,EAST LA STN,,,,,1,,33.962868,-118.182939
1000061,3,07/14/2011 07:20:00 AM,2011,9300 ROSE STREET,ROSEMEAD,CA,91770,3605,"9300 ROSE STREET
ROSEMEAD, CA 91770
(34.084559, -118.065191)",NARCO,NARCOTICS BUREAU,,,1,,,,34.084559,-118.065191
1000529,2,06/27/2015 10:20:00 PM,2015,800 TAJAUTA AVENUE,COMPTON,CA,90220,2811,"800 TAJAUTA AVENUE
COMPTON, CA 90220
(33.901577, -118.246729)",COM,COMPTON STN,,1,,,,,33.901577,-118.246729
1000063,3,09/06/2011 08:30:00 PM,2011,200 E. 76TH PLACE,LOS ANGELES,CA,90003,0299,"200 E. 76TH PLACE
LOS ANGELES, CA 90003
(33.970462, -118.271625)",OSS,OPERATION SAFE STREETS BUREAU,,,1,,,,33.970462,-118.271625
1000270,5,12/25/2014 07:00:00 PM,2014,1900 MARENGO STREET,LOS ANGELES,CA,90033,5410,"1900 MARENGO STREET
LOS ANGELES, CA 90033
(34.057834, -118.210166)",PDC-NORTH,PITCHESS DENTENTION CENTER NORTH,,,,,1,,34.057834,-118.210166
1000434,1,04/10/2013 11:58:00 PM,2013,3500 58TH STREET,LOS ANGELES,CA,90270,0250,"3500 58TH STREET
LOS ANGELES, CA 90270
(33.989961, -118.203349)",ELA,EAST LA STN,1,,,,,,33.989961,-118.203349
1000211,5,05/27/2012 05:30:00 PM,2012,4900 STONEHAVEN DRIVE,YORBA LINDA,CA,92887,0499,"4900 STONEHAVEN DRIVE
YORBA LINDA, CA 92887
(33.890474, -117.752975)",NWK,NORWALK REGIONAL STN,,,,,1,,33.890474,-117.752975
1000140,3,12/06/2013 06:00:00 AM,2013,44200 CEDAR AVENUE,LANCASTER,CA,93534,1123,"44200 CEDAR AVENUE
LANCASTER, CA 93534
(34.686158, -118.13813)",OSS,OPERATION SAFE STREETS BUREAU,,,1,,,,34.686158,-118.13813
1001401,5,02/05/2018 02:09:00 PM,2018,11600 ROMA STREET,SANTA FE SPRINGS,CA,90670,3199,"11600 ROMA STREET
SANTA FE SPRINGS, CA 90670
(33.948564, -118.079601)",CEN,CENTURY STN,,,,,1,,33.948564,-118.079601
1000188,5,02/04/2010 11:46:00 PM,2010,10000 BALMORAL STREET,WHITTIER,CA,90601,1573,"10000 BALMORAL STREET
WHITTIER, CA 90601
(34.00961, -118.061986)",PRV,PICO RIVERA STN,,,,,1,,34.00961,-118.061986
1000121,3,03/23/2013 12:20:00 PM,2013,20400 NEWLAND STREET,HUNTINGTON BEACH,CA,92646,1399,"20400 NEWLAND STREET
HUNTINGTON BEACH, CA 92646
(33.666004, -117.979826)",LKD,LAKEWOOD STN,,,1,,,,33.666004,-117.979826
1000349,1,04/05/2011 08:59:00 PM,2011,800 E. 76TH PLACE,LOS ANGELES,CA,90001,2172,"800 E. 76TH PLACE
LOS ANGELES, CA 90001
(33.970271, -118.260616)",CEN,CENTURY STN,1,,,,,,33.970271,-118.260616
1000996,1,01/09/2017 01:48:00 PM,2017,4200 NORTH MOUNTAIN VIEW AVENUE,SAN BERNARDINO,CA,92407,,"4200 NORTH MOUNTAIN VIEW AVENUE
SAN BERNARDINO, CA 92407
(34.16825, -117.287257)",MCJ,MEN'S CENTRAL JAIL,1,,,,,,34.16825,-117.287257
1000225,5,04/05/2013 11:45:00 AM,2013,8500 DUMOND DRIVE,FONTANA,CA,92335,3499,"8500 DUMOND DRIVE
FONTANA, CA 92335
(34.099436, -117.406368)",MCB,MAJOR CRIMES BUREAU,,,,,1,,34.099436,-117.406368
1001139,1,05/24/2017 11:40:00 PM,2017,900 NORTH SANTA FE AVENUE,COMPTON,CA,90211,2822,"900 NORTH SANTA FE AVENUE
COMPTON, CA 90211
(33.903225, -118.216287)",COM,COMPTON STN,1,,,,,,33.903225,-118.216287
1000454,1,08/28/2013 05:49:00 PM,2013,2000 PIRU STREET,COMPTON,CA,90220,2137,"2000 PIRU STREET
COMPTON, CA 90220
(33.908389, -118.236121)",CEN,CENTURY STN,1,,,,,,33.908389,-118.236121
1000174,3,11/19/2011 01:42:00 PM,2011,700 W. AVENUE H-2,LANCASTER,CA,93534,1121,"700 W. AVENUE H-2
LANCASTER, CA 93534
(34.716812, -118.141296)",LCS,LANCASTER STN,,,1,,,,34.716812,-118.141296
1000300,2,05/07/2010 09:20:00 AM,2010,10000 PARK STREET,BELLFLOWER,CA,90706,1334,"10000 PARK STREET
BELLFLOWER, CA 90706
(33.878472, -118.1207)",LKD,LAKEWOOD STN,,1,,,,,33.878472,-118.1207
1000208,5,04/19/2012 01:34:00 PM,2012,700 E. AVENUE Q,PALMDALE,CA,93550,2610,"700 E. AVENUE Q
PALMDALE, CA 93550
(34.587246, -118.116846)",PLM,PALMDALE STN,,,,,1,,34.587246,-118.116846
1000697,1,03/16/2016 04:27:00 AM,2016,6400 HOLMES AVENUE,LOS ANGELES,CA,90001,2171,"6400 HOLMES AVENUE
LOS ANGELES, CA 90001
(33.981125, -118.241486)",CEN,CENTURY STN,1,,,,,,33.981125,-118.241486
1001244,3,08/26/2017 07:00:00 AM,2017,1700 E. AVENUE Q-14,PALMDALE,CA,93550,2610,"1700 E. AVENUE Q-14
PALMDALE, CA 93550
(34.574401, -118.09833)",PLM,PALMDALE STN,,,1,,,,34.574401,-118.09833
1000052,3,12/15/2010 04:30:00 AM,2010,700 E. PINE STREET,COMPTON,CA,90221,2823,"700 E. PINE STREET
COMPTON, CA 90221
(33.911513, -118.215833)",COM,COMPTON STN,,,1,,,,33.911513,-118.215833
1000341,1,02/18/2011 11:27:00 PM,2011,900 E NEW YORK DRIVE,ALTADENA,CA,91001,0774,"900 E NEW YORK DRIVE
ALTADENA, CA 91001
(34.178443, -118.131826)",ALD,ALTADENA STN,1,,,,,,34.178443,-118.131826
1000060,3,06/30/2011 08:05:00 AM,2011,41000 178TH STREET W.,LAKE LOS ANGELES,CA,93535,1197,"41000 178TH STREET W.
LAKE LOS ANGELES, CA 93535
(34.627395, -117.812757)",LCS,LANCASTER STN,,,1,,,,34.627395,-117.812757
1000115,3,03/06/2013 08:40:00 AM,2013,3400 LIVE OAK STREET,HUNTINGTON PARK,CA,90255,5199,"3400 LIVE OAK STREET
HUNTINGTON PARK, CA 90255
(33.969703, -118.206282)",IRC,INMATE RECEPTION CENTER,,,1,,,,33.969703,-118.206282
1001159,3,06/21/2017 08:00:00 AM,2017,300 BANNING STREET,COMPTON,CA,90220,2820,"300 BANNING STREET
COMPTON, CA 90220
(33.918027, -118.223165)",COM,COMPTON STN,,,1,,,,33.918027,-118.223165
1000590,3,11/01/2015 01:45:00 AM,2015,1900 ALCOR ST.,LOMITA,CA,90717,1712,"1900 ALCOR ST.
LOMITA, CA 90717
(33.796467, -118.312201)",LMT,LOMITA STN,,,1,,,,33.796467,-118.312201
1000093,3,07/19/2012 10:30:00 PM,2012,4800 W. AVENUE L 13,QUARTZ HILL,CA,93536,1182,"4800 W. AVENUE L 13
QUARTZ HILL, CA 93536
(34.660238, -118.217109)",LCS,LANCASTER STN,,,1,,,,34.660238,-118.217109
1000479,1,02/14/2014 12:20:00 PM,2014,1100 E. PACIFIC COAST HIGHWAY,LONG BEACH,CA,90806,1399,"1100 E. PACIFIC COAST HIGHWAY
LONG BEACH, CA 90806
(33.78985, -118.178393)",MCB,MAJOR CRIMES BUREAU,1,,,,,,33.78985,-118.178393
1000042,3,10/21/2010 11:20:00 AM,2010,15300 S. BUTLER AVENUE,COMPTON,CA,90221,2852,"15300 S. BUTLER AVENUE
COMPTON, CA 90221
(33.894307, -118.197303)",COM,COMPTON STN,,,1,,,,33.894307,-118.197303
1001038,3,02/17/2017 11:30:00 AM,2017,800 E. LANGHORN STREET,LANCASTER,CA,93535,1100,"800 E. LANGHORN STREET
LANCASTER, CA 93535
(34.698846, -118.11566)",LCS,LANCASTER STN,,,1,,,,34.698846,-118.11566
1000154,3,01/15/2015 05:25:00 PM,2015,30200 ALISO CANYON ROAD,ACTON,CA,93510,2645,"30200 ALISO CANYON ROAD
ACTON, CA 93510
(34.451934, -118.154435)",PLM,PALMDALE STN,,,1,,,,34.451934,-118.154435
1001037,1,02/13/2017 02:45:00 PM,2017,"7300 VAN NUYS BLVD.,",VAN NUYS,CA,91405,6884,"7300 VAN NUYS BLVD.,
VAN NUYS, CA 91405
(34.204816, -118.448737)",TBN,TRANSIT BUREAU NORTH,1,,,,,,34.204816,-118.448737
1000588,5,10/21/2015 11:00:00 PM,2015,2100 S. ATLANTIC BOULEVARD,COMMERCE,CA,90040,0243,"2100 S. ATLANTIC BOULEVARD
COMMERCE, CA 90040
(34.005956, -118.163369)",ELA,EAST LA STN,,,,,1,,34.005956,-118.163369
1000306,1,06/19/2010 05:31:00 PM,2010,4200 DEEBOYAR AVENUE,LAKEWOOD,CA,90713,1323,"4200 DEEBOYAR AVENUE
LAKEWOOD, CA 90713
(33.833954, -118.163506)",LKD,LAKEWOOD STN,1,,,,,,33.833954,-118.163506
1000299,2,05/06/2010 01:30:00 AM,2010,257TH AND WESTERN,LOS ANGELES,CA,90710,1712,"257TH AND WESTERN
LOS ANGELES, CA 90710
(33.79047887620166668746, -118.30756511042138228339)",LMT,LOMITA STN,,1,,,,,33.790478876201667,-118.307565110421382
1000532,1,07/05/2015 09:41:00 PM,2015,12200 216TH STREET,LAKEWOOD,CA,90716,1352,"12200 216TH STREET
LAKEWOOD, CA 90716
(33.833279, -118.071703)",LKD,LAKEWOOD STN,1,,,,,,33.833279,-118.071703
1000237,5,11/19/2013 07:30:00 PM,2013,5300 N. STARDUST ROAD,LACANADA FLINTRIDGE,CA,91011,1261,"5300 N. STARDUST ROAD
LACANADA FLINTRIDGE, CA 91011
(34.205587, -118.17937)",CVS,CRESCENTA VALLEY STATION,,,,,1,,34.205587,-118.17937
1000176,3,09/11/2013 01:50:00 PM,2013,MEDNIK AVENUE AND HAMMEL AVENUE,LOS ANGELES,CA,90022,0291,"MEDNIK AVENUE AND HAMMEL AVENUE
LOS ANGELES, CA 90022
(34.04241299804152708974, -118.16188601909452440129)",COP,COPS BUREAU,,,1,,,,34.042412998041527,-118.161886019094524
1001117,5,05/15/2017 12:15:00 PM,2017,14400 ERWIN STREET,VAN NUYS,CA,91401,4481,"14400 ERWIN STREET
VAN NUYS, CA 91401
(34.183204, -118.448711)",WST,COURT SERVICES WEST,,,,,1,,34.183204,-118.448711
1000589,3,10/31/2015 12:30:00 AM,2015,1000 E. 149TH ST.,COMPTON,CA,90220,,"1000 E. 149TH ST.
COMPTON, CA 90220
(33.897577, -118.256562)",COM,COMPTON STN,,,1,,,,33.897577,-118.256562
1000477,1,01/26/2014 11:11:00 PM,2014,2400 EAST 126TH STREET,COMPTON,CA,90222,2138,"2400 EAST 126TH STREET
COMPTON, CA 90222
(33.91802, -118.229482)",CEN,CENTURY STN,1,,,,,,33.91802,-118.229482
1000893,5,10/04/2016 11:15:00 AM,2016,1100 EAST LAUREL STREET,COMPTON,CA,90221,2843,"1100 EAST LAUREL STREET
COMPTON, CA 90221
(33.894161, -118.210419)",COM,COMPTON STN,,,,,1,,33.894161,-118.210419
1000097,3,08/20/2012 09:25:00 PM,2012,800 TAMAR DRIVE,LA PUENTE,CA,91746,1430,"800 TAMAR DRIVE
LA PUENTE, CA 91746
(34.049781, -117.974107)",IDT,INDUSTRY STN,,,1,,,,34.049781,-117.974107
1000326,2,10/28/2010 09:15:00 AM,2010,500 W. TERRACE STREET,ALTADENA,CA,91001,0862,"500 W. TERRACE STREET
ALTADENA, CA 91001
(34.196814, -118.157069)",ALD,ALTADENA STN,,1,,,,,34.196814,-118.157069
1000686,1,02/20/2016 09:25:00 PM,2016,15100 GUNDRY AVENUE,PARAMOUNT,CA,90723,1366,"15100 GUNDRY AVENUE
PARAMOUNT, CA 90723
(33.894729, -118.175544)",OSS,OPERATION SAFE STREETS BUREAU,1,,,,,,33.894729,-118.175544
1000092,3,07/10/2012 07:25:00 AM,2012,AVENUE I AND RODIN,LANCASTER,CA,93535,1132,"AVENUE I AND RODIN
LANCASTER, CA 93535
(34.70410599559789699729, -118.11850801919376327854)",LCS,LANCASTER STN,,,1,,,,34.704105995597897,-118.118508019193763
1000573,5,07/28/2015 10:10:00 PM,2015,200 SUMMER AVENUE,AVALON,CA,90704,1811,"200 SUMMER AVENUE
AVALON, CA 90704
(33.34286192223441591466, -118.32684440561023516192)",AVA,AVALON STN,,,,,1,,33.342861922234416,-118.326844405610235
1001321,1,10/31/2017 06:43:00 AM,2017,ROSCOE BLVD AT WHITE OAK AVE.,RESEDA,CA,91335,8548,"ROSCOE BLVD AT WHITE OAK AVE.
RESEDA, CA 91335
(34.22095, -118.519733)",CSB,COUNTY SERVICES BUREAU,1,,,,,,34.22095,-118.519733
1000333,1,12/01/2010 03:07:00 PM,2010,4700 HAMMEL STREET,EAST LOS ANGELES,CA,90022,0281,"4700 HAMMEL STREET
EAST LOS ANGELES, CA 90022
(34.042411, -118.164841)",ELA,EAST LA STN,1,,,,,,34.042411,-118.164841
1000457,1,09/14/2013 10:14:00 PM,2013,"1400 
EAST GAGE AVENUE",LOS ANGELES,CA,90001,2170,"1400 EAST GAGE AVENUE
LOS ANGELES, CA 90001
(33.982041, -118.249885)",CEN,CENTURY STN,1,,,,,,33.982041,-118.249885
1000444,1,05/23/2013 07:28:00 PM,2013,1600 EAST PALMER STREET,COMPTON,CA,90221,2826,"1600 EAST PALMER STREET
COMPTON, CA 90221
(33.898527, -118.205139)",COM,COMPTON STN,1,,,,,,33.898527,-118.205139
1000465,1,10/27/2013 01:27:00 AM,2013,16400 WOODRUFF AVE.,BELLFLOWER,CA,90706,1337,"16400 WOODRUFF AVE.
BELLFLOWER, CA 90706
(33.88556, -118.117335)",LKD,LAKEWOOD STN,1,,,,,,33.88556,-118.117335
1001242,3,08/01/2017 09:00:00 PM,2017,200 SUMNER AVENUE,AVALON,CA,90704,1871,"200 SUMNER AVENUE
AVALON, CA 90704
(33.342965, -118.326859)",AVA,AVALON STN,,,1,,,,33.342965,-118.326859
1000403,2,05/25/2012 04:50:00 AM,2012,1200 RONAN AVENUE,WILMINGTON,CA,90744,3199,"1200 RONAN AVENUE
WILMINGTON, CA 90744
(33.786534, -118.272592)",SEB,SPECIAL ENFORCEMENT BUR,,1,,,,,33.786534,-118.272592
1000163,4,06/14/2010 01:10:00 PM,2010,32100 CASTAIC LAKE DRIVE,CASTAIC,CA,91384,0691,"32100 CASTAIC LAKE DRIVE
CASTAIC, CA 91384
(34.50199293748174787311, -118.61666762782362075824)",PKB,PARKS BUREAU,,,,1,,,34.501992937481748,-118.616667627823621
1000656,1,12/01/2015 06:35:00 PM,2015,12600 PIONEER BOULEVARD,NORWALK,CA,90650,0453,"12600 PIONEER BOULEVARD
NORWALK, CA 90650
(33.916487, -118.081872)",OSS,OPERATION SAFE STREETS BUREAU,1,,,,,,33.916487,-118.081872
1000690,1,03/04/2016 03:21:00 PM,2016,10000 HAWTHORNE BLVD.,INGLEWOOD,CA,90304,0399,"10000 HAWTHORNE BLVD.
INGLEWOOD, CA 90304
(33.944667, -118.352524)",SLA,SOUTH LOS ANGELES STATION,1,,,,,,33.944667,-118.352524
1000461,1,10/06/2013 05:47:00 PM,2013,28600 CLOVERLEAF PLACE,CASTAIC,CA,91384,0675,"28600 CLOVERLEAF PLACE
CASTAIC, CA 91384
(34.485702, -118.636172)",SCV,SANTA CLARITA VALLEY STN,1,,,,,,34.485702,-118.636172
1000099,3,09/01/2012 06:45:00 PM,2012,25TH STREET WEST AND AVENUE M,LANCASTER,CA,93536,1192,"25TH STREET WEST AND AVENUE M
LANCASTER, CA 93536
(34.64576398852711079822, -118.17427001002025385167)",PKB,PARKS BUREAU,,,1,,,,34.645763988527111,-118.174270010020254
1001221,5,08/08/2017 12:26:00 PM,2017,5400 LOS ESTADO,YORBA LINDA,CA,92887,3199,"5400 LOS ESTADO
YORBA LINDA, CA 92887
(33.878346, -117.71965)",HOM,HOMICIDE BUREAU,,,,,1,,33.878346,-117.71965
1000649,1,07/29/2015 11:40:00 PM,2015,12000 ROSE HEDGE DRIVE,PICO RIVERA,CA,90606,1577,"12000 ROSE HEDGE DRIVE
PICO RIVERA, CA 90606
(33.971424, -118.053384)",PRV,PICO RIVERA STN,1,,,,,,33.971424,-118.053384
1000519,2,03/20/2015 12:44:00 PM,2015,106TH STREET AND VERMONT AVENUE,LOS ANGELES,CA,90044,0375,"106TH STREET AND VERMONT AVENUE
LOS ANGELES, CA 90044
(33.94000699925598385067, -118.29183402516511975283)",SLA,SOUTH LOS ANGELES STATION,,1,,,,,33.940006999255984,-118.29183402516512
1000137,3,10/12/2013 02:40:00 PM,2013,EXPOSITION BOULEVARD AND NORMANDIE AVENUE,LOS ANGELES,CA,90062,6893,"EXPOSITION BOULEVARD AND NORMANDIE AVENUE
LOS ANGELES, CA 90062
(34.01837599628390529497, -118.30016699246895607616)",TSB,TRANSIT SERVICES BUREAU,,,1,,,,34.018375996283905,-118.300166992468956
1000059,3,06/14/2011 05:45:00 PM,2011,9800 GIOVANE STREET,EL MONTE,CA,91733,0560,"9800 GIOVANE STREET
EL MONTE, CA 91733
(34.061384, -118.055463)",TEM,TEMPLE CITY STN,,,1,,,,34.061384,-118.055463
1001166,2,06/26/2017 08:30:00 AM,2017,6000 ROSEMEAD BLVD,PICO RIVERA,CA,90660,1515,"6000 ROSEMEAD BLVD
PICO RIVERA, CA 90660
(33.990752, -118.091626)",PRV,PICO RIVERA STN,,1,,,,,33.990752,-118.091626
1000009,3,03/09/2011 06:40:00 AM,2011,14300 S. CAHITA AVENUE,COMPTON,CA,90220,2872,"14300 S. CAHITA AVENUE
COMPTON, CA 90220
(33.90236, -118.259356)",COM,COMPTON STN,,,1,,,,33.90236,-118.259356
1001302,5,10/05/2017 05:15:00 AM,2017,11200 BROADMEAD STREET,SOUTH EL MONTE,CA,91733,3605,"11200 BROADMEAD STREET
SOUTH EL MONTE, CA 91733
(34.04088, -118.03612)",NAR,NARCOTICS BUREAU,,,,,1,,34.04088,-118.03612
1000018,3,03/22/2010 06:30:00 PM,2010,YUCCA TERRACE AND CAUGHLIN ROAD,PHELAN,CA,92371,2699,"YUCCA TERRACE AND CAUGHLIN ROAD
PHELAN, CA 92371
(34.433817, -117.486269)",PLM,PALMDALE STN,,,1,,,,34.433817,-117.486269
1000360,1,08/20/2011 08:30:00 PM,2011,1400 SOUTH DOWNEY ROAD,LOS ANGELES,CA,90063,0278,"1400 SOUTH DOWNEY ROAD
LOS ANGELES, CA 90063
(34.014597, -118.180012)",ELA,EAST LA STN,1,,,,,,34.014597,-118.180012
1001036,5,02/13/2017 09:50:00 PM,2017,24700 MAGIC MOUNTAIN PARKWAY,VALENCIA,CA,91355,,"24700 MAGIC MOUNTAIN PARKWAY
VALENCIA, CA 91355
(34.42193, -118.569614)",WST,COURT SERVICES WEST,,,,,1,,34.42193,-118.569614
1001056,3,03/02/2017 07:30:00 AM,2017,1500 SAN FERNANDO ROAD,LOS ANGELES,CA,90065,6101,"1500 SAN FERNANDO ROAD
LOS ANGELES, CA 90065
(34.097117, -118.232835)",MTL,METROLINK,,,1,,,,34.097117,-118.232835
1000213,5,08/20/2012 05:50:00 PM,2012,500 MAPLE AVENUE,LOS ANGELES,CA,90012,8693,"500 MAPLE AVENUE
LOS ANGELES, CA 90012
(34.0454, -118.246558)",CSB,COUNTY SERVICES BUREAU,,,,,1,,34.0454,-118.246558
1000651,1,10/02/2015 11:30:00 PM,2015,13400 CROSSROADS PARKWAY NORTH,CITY OF INDUSTRY,CA,91746,1410,"13400 CROSSROADS PARKWAY NORTH
CITY OF INDUSTRY, CA 91746
(34.030814, -118.006742)",IND,INDUSTRY STN,1,,,,,,34.030814,-118.006742
1000425,1,11/09/2012 10:12:00 AM,2012,45900 DESERT SPRINGS ROAD,LANCASTER,CA,93534,0641,"45900 DESERT SPRINGS ROAD
LANCASTER, CA 93534
(34.716759, -118.147769)",LCS,LANCASTER STN,1,,,,,,34.716759,-118.147769
1000419,1,09/28/2012 10:12:00 PM,2012,4900 1ST STREET,EAST LOS ANGELES,CA,90022,0282,"4900 1ST STREET
EAST LOS ANGELES, CA 90022
(34.03694347384902778288, -118.16027149723664319205)",ELA,EAST LA STN,1,,,,,,34.036943473849028,-118.160271497236643
1000234,5,10/09/2013 12:20:00 AM,2013,700 W. POPLAR STREET,COMPTON,CA,90220,2814,"700 W. POPLAR STREET
COMPTON, CA 90220
(33.900019, -118.236026)",COM,COMPTON STN,,,,,1,,33.900019,-118.236026
1000262,5,10/28/2014 09:00:00 AM,2014,6300 ALBANY STREET,HUNTINGTON PARK,CA,90255,2405,"6300 ALBANY STREET
HUNTINGTON PARK, CA 90255
(33.983552, -118.232567)",COP,COPS BUREAU,,,,,1,,33.983552,-118.232567
1001102,3,04/18/2017 02:00:00 PM,2017,WHITES LANDING ROAD AND AIRPORT ROAD,AVALON,CA,90704,1871,"WHITES LANDING ROAD AND AIRPORT ROAD
AVALON, CA 90704
(33.3944721, -118.3697967)",AVA,AVALON STN,,,1,,,,33.3944721,-118.3697967
1000682,3,02/15/2016 04:00:00 PM,2016,43300 11TH STREET EAST,LANCASTER,CA,93535,1137,"43300 11TH STREET EAST
LANCASTER, CA 93535
(34.669647, -118.110315)",LCS,LANCASTER STN,,,1,,,,34.669647,-118.110315
1000233,5,09/07/2013 08:30:00 PM,2013,16400 VALLEY BOULEVARD,LA PUENTE,CA,91744,1434,"16400 VALLEY BOULEVARD
LA PUENTE, CA 91744
(34.014674, -117.943572)",CST,COURT SERVICES TRANSPORTATION,,,,,1,,34.014674,-117.943572
1001118,3,05/17/2017 06:30:00 PM,2017,WEST AV K-12 AND GADSDEN AV,LANCASTER,CA,93534,1125,"WEST AV K-12 AND GADSDEN AV
LANCASTER, CA 93534
(34.665421, -118.144029)",LCS,LANCASTER STN,,,1,,,,34.665421,-118.144029
1000049,3,10/25/2010 11:10:00 AM,2010,11800 RAYMOND AVENUE,LOS ANGELES,CA,90044,0371,"11800 RAYMOND AVENUE
LOS ANGELES, CA 90044
(33.925707, -118.300331)",SLA,SOUTH LOS ANGELES STATION,,,1,,,,33.925707,-118.300331
1001163,5,06/23/2017 05:25:00 AM,2017,27700 DICKASON DRIVE,VALENCIA,CA,91355,0641,"27700 DICKASON DRIVE
VALENCIA, CA 91355
(34.437112, -118.56366)",SCV,SANTA CLARITA VALLEY STN,,,,,1,,34.437112,-118.56366
