,CensusTract,name,category1,price,rating,review_count,city,zipcode,Hispanic,White,Black,Native,Asian,Pacific,Income,IncomePerCap,Poverty,County
1615,6037207301.0,Spring,Lounges,$$$,4.0,217,Los Angeles,90012.0,19.0,45.3,17.8,0.0,13.5,0.0,31864.0,49296.0,32.4,Los Angeles
1616,6037211500.0,Tanobar,Korean,$$,4.5,38,Los Angeles,90004.0,18.7,30.6,2.6,0.0,45.3,0.0,51250.0,49073.0,11.3,Los Angeles
1617,6037216200.0,La Brea Ramen Bar,Ramen,$$,4.0,294,Los Angeles,90036.0,14.8,33.7,23.9,0.6,15.7,1.1,87302.0,77371.0,15.8,Los Angeles
1618,6037211000.0,Poke Me,Poke,$$,4.5,153,Los Angeles,90036.0,6.9,56.0,2.1,0.3,27.1,0.0,129948.0,83186.0,5.3,Los Angeles
1619,6037217100.0,Con Sabor A Peru,Peruvian,$$,4.0,156,Los Angeles,90019.0,29.9,24.3,36.2,0.0,5.9,0.0,58235.0,34984.0,12.9,Los Angeles
1620,6037212501.0,Plato,Bars,$$,4.0,285,Los Angeles,90005.0,48.7,16.9,6.7,0.7,26.7,0.0,34146.0,22714.0,20.5,Los Angeles
1621,6037214501.0,Du-Par's Restaurant,Bakeries,$$,3.5,710,Los Angeles,90036.0,3.3,60.3,4.8,1.0,22.0,0.0,79234.0,58806.0,12.3,Los Angeles
1622,6037190520.0,ShaBuShi,Japanese,$$,4.0,166,Los Angeles,90027.0,42.5,39.5,3.5,0.0,12.6,0.0,27891.0,17794.0,28.1,Los Angeles
1623,6037212502.0,Pusan Jobang Nak Gop Sae,Korean,$$,4.0,78,Los Angeles,90005.0,36.6,13.7,5.9,0.0,39.5,0.0,38403.0,28189.0,14.8,Los Angeles
1624,6037207301.0,Takasan Japanese Bowls,Japanese,$,4.5,73,Los Angeles,90014.0,19.0,45.3,17.8,0.0,13.5,0.0,31864.0,49296.0,32.4,Los Angeles
1625,6037189101.0,Mustard Seed Café,American (New),$$,3.5,494,Los Angeles,90027.0,15.5,72.2,0.4,0.0,8.8,0.0,54717.0,40526.0,17.2,Los Angeles
1626,6037540700.0,The Hamwich Shack,American (Traditional),$,4.5,123,Los Angeles,90059.0,53.8,1.5,42.3,0.0,1.4,0.0,39971.0,12277.0,21.1,Los Angeles
1627,6037278001.0,Truxton's American Bistro,American (New),$$,4.0,1121,Los Angeles,90045.0,24.0,59.7,4.9,0.0,8.3,0.9,73417.0,34899.0,18.4,Los Angeles
1628,6037277200.0,Aliki's Greek Taverna,Greek,$$,4.5,795,Los Angeles,90045.0,37.8,18.7,30.3,0.0,8.0,0.0,56789.0,26666.0,21.3,Los Angeles
1629,6037238100.0,La Valentina Mexican Grill,Sports Bars,$,4.0,86,Los Angeles,90047.0,25.1,1.5,69.5,0.2,0.0,0.0,41492.0,21233.0,17.8,Los Angeles
1630,6037277200.0,Pita Café,Mediterranean,$$,4.0,29,Los Angeles,90045.0,37.8,18.7,30.3,0.0,8.0,0.0,56789.0,26666.0,21.3,Los Angeles
1631,6037276100.0,Mama Joan's Soul Food,Soul Food,$$,4.0,322,Los Angeles,90045.0,8.6,22.0,47.4,0.0,14.1,0.0,60703.0,35012.0,11.8,Los Angeles
1633,6037703100.0,Mike's Deli,Delis,$,4.5,521,Los Angeles,90056.0,7.9,7.7,76.2,0.4,2.5,0.0,70047.0,48556.0,8.5,Los Angeles
1634,6037278001.0,The Coffee Co,Coffee & Tea,$$,4.0,1044,Los Angeles,90045.0,24.0,59.7,4.9,0.0,8.3,0.9,73417.0,34899.0,18.4,Los Angeles
1635,6037703100.0,Orleans and York Deli,Cajun/Creole,$$,4.5,589,Los Angeles,90043.0,7.9,7.7,76.2,0.4,2.5,0.0,70047.0,48556.0,8.5,Los Angeles
1637,6037241202.0,Jim Dandy Fried Chicken,Southern,$,4.0,194,Los Angeles,90044.0,62.2,0.8,36.0,0.0,0.0,0.0,31520.0,12721.0,41.5,Los Angeles
1638,6037237900.0,M'Dear's Bakery & Bistro,Soul Food,$$,3.5,175,Los Angeles,90047.0,13.2,0.4,82.0,0.0,1.0,0.7,38850.0,17486.0,19.7,Los Angeles
1640,6037276100.0,Pann's Restaurant,Burgers,$$,4.0,976,Los Angeles,90045.0,8.6,22.0,47.4,0.0,14.1,0.0,60703.0,35012.0,11.8,Los Angeles
1641,6037278001.0,Café Solar,Coffee & Tea,$$,4.0,190,Los Angeles,90045.0,24.0,59.7,4.9,0.0,8.3,0.9,73417.0,34899.0,18.4,Los Angeles
1642,6037238100.0,Marlin Restaurant,Mexican,$,4.0,38,Los Angeles,90047.0,25.1,1.5,69.5,0.2,0.0,0.0,41492.0,21233.0,17.8,Los Angeles
1643,6037229100.0,Granny's Kitchen,Soul Food,$,4.5,232,Los Angeles,90011.0,92.6,0.9,6.1,0.3,0.0,0.0,37826.0,10452.0,36.5,Los Angeles
1644,6037239310.0,Taqueria Tijuana,Mexican,$,4.5,78,Los Angeles,90003.0,87.5,2.2,9.8,0.0,0.0,0.0,30616.0,10591.0,33.5,Los Angeles
1645,6037600100.0,La Casa Honduras,Latin American,$$,4.0,30,Los Angeles,90044.0,53.8,1.6,41.3,0.0,0.0,0.0,22860.0,11247.0,46.0,Los Angeles
1646,6037235202.0,Brothers BBQ,Barbeque,$$,4.0,324,Los Angeles,90043.0,33.7,2.1,59.6,0.0,0.3,0.7,23949.0,17453.0,28.2,Los Angeles
1647,6037235201.0,Tal's Cafe,Breakfast & Brunch,$,3.5,112,Los Angeles,90043.0,26.2,2.1,66.9,0.0,2.1,0.3,36694.0,19449.0,24.1,Los Angeles
1648,6037278001.0,Mono Poke,Hawaiian,$,4.0,215,Los Angeles,90045.0,24.0,59.7,4.9,0.0,8.3,0.9,73417.0,34899.0,18.4,Los Angeles
1649,6037234501.0,Dulan's On Crenshaw,Soul Food,$$,4.0,398,Los Angeles,90043.0,34.1,2.2,61.8,0.2,0.8,0.0,31364.0,20162.0,19.7,Los Angeles
1650,6037237900.0,D's Original Take Out Grill,Barbeque,$$,4.0,167,Los Angeles,90047.0,13.2,0.4,82.0,0.0,1.0,0.7,38850.0,17486.0,19.7,Los Angeles
1651,6037238000.0,Mr V's Philly Cheesesteak & Burritos,Mexican,$,4.0,14,Los Angeles,90047.0,20.3,1.0,77.7,0.0,0.0,0.0,46250.0,22218.0,16.9,Los Angeles
1652,6037278001.0,Ayara Thai Cuisine,Thai,$$,4.0,1636,Los Angeles,90045.0,24.0,59.7,4.9,0.0,8.3,0.9,73417.0,34899.0,18.4,Los Angeles
1653,6037277200.0,Jino's Pars,Persian/Iranian,$$,4.0,424,Los Angeles,90045.0,37.8,18.7,30.3,0.0,8.0,0.0,56789.0,26666.0,21.3,Los Angeles
1654,6037242200.0,Watts Coffee House,Coffee & Tea,$,4.0,203,Los Angeles,90002.0,78.0,0.1,21.7,0.0,0.2,0.0,30052.0,10642.0,42.1,Los Angeles
1655,6037703100.0,Simply Wholesome,Soul Food,$$,4.0,532,Los Angeles,90043.0,7.9,7.7,76.2,0.4,2.5,0.0,70047.0,48556.0,8.5,Los Angeles
1656,6037231100.0,Figueroa Philly,Cheesesteaks,$,4.5,880,Los Angeles,90037.0,63.8,5.7,28.5,0.0,1.3,0.3,27696.0,10173.0,54.2,Los Angeles
1657,6037275602.0,SOL Mexican Cocina,Bars,$$,4.0,602,Los Angeles,90094.0,13.7,41.4,13.2,0.0,27.8,0.2,83495.0,58013.0,12.9,Los Angeles
1659,6037231400.0,Jack's Family Kitchen,Breakfast & Brunch,$,4.5,139,Los Angeles,90062.0,74.5,0.3,22.6,0.0,1.9,0.0,35263.0,13139.0,23.6,Los Angeles
1662,6037703100.0,Little Kingston Jamaican Restaurant,Caribbean,$$,4.0,58,Los Angeles,90056.0,7.9,7.7,76.2,0.4,2.5,0.0,70047.0,48556.0,8.5,Los Angeles
1666,6037237300.0,CW & Chris Fish and Chicken,Seafood,$,4.0,142,Los Angeles,90047.0,33.0,1.6,62.2,0.2,2.8,0.0,31700.0,16307.0,24.7,Los Angeles
1667,6037234300.0,Brooklyn Deli & Mini Market,Sandwiches,$,5.0,199,Los Angeles,90008.0,5.0,1.7,84.8,0.0,3.3,0.0,36010.0,31422.0,22.8,Los Angeles
1668,6037276601.0,Humble Potato,American (New),$$,4.0,785,Los Angeles,90045.0,11.7,59.8,3.3,0.2,19.4,0.0,101042.0,64532.0,13.9,Los Angeles
1670,6037237300.0,Bleu Counter,Noodles,$$,5.0,3,Los Angeles,90047.0,33.0,1.6,62.2,0.2,2.8,0.0,31700.0,16307.0,24.7,Los Angeles
1673,6037240800.0,Becks Burgers and BBQ,Burgers,$,5.0,21,Los Angeles,90003.0,61.1,2.0,36.0,0.4,0.1,0.0,34659.0,10817.0,34.8,Los Angeles
1674,6037234200.0,Earle's On Crenshaw,Hot Dogs,$,4.5,171,Los Angeles,90008.0,4.4,3.8,76.2,0.0,11.5,0.0,46836.0,33750.0,11.5,Los Angeles
1675,6037272301.0,Rutt's Hawaiian Cafe,Hawaiian,$,4.0,1413,Los Angeles,90066.0,34.1,39.8,6.9,0.0,12.2,0.0,70000.0,42503.0,12.1,Los Angeles
1676,6037277200.0,JW's Steakhouse,Steakhouses,$$$,4.0,97,Los Angeles,90045.0,37.8,18.7,30.3,0.0,8.0,0.0,56789.0,26666.0,21.3,Los Angeles
1677,6037703100.0,Sachi Teriyaki House,Japanese,$,4.0,230,Los Angeles,90043.0,7.9,7.7,76.2,0.4,2.5,0.0,70047.0,48556.0,8.5,Los Angeles
1678,6037276500.0,Benny's Tacos & Chicken Rotisserie,Mexican,$,4.0,774,Los Angeles,90045.0,16.8,56.0,4.5,0.1,15.5,0.4,88929.0,19688.0,11.8,Los Angeles
1680,6037239202.0,Casa Noodle Teriyaki,Japanese,$,4.5,79,Los Angeles,90003.0,80.5,0.4,16.8,1.8,0.0,0.0,36302.0,10368.0,29.4,Los Angeles
1681,6037278001.0,Noodle World Jr.,Noodles,$,3.5,221,Los Angeles,90045.0,24.0,59.7,4.9,0.0,8.3,0.9,73417.0,34899.0,18.4,Los Angeles
1682,6037237202.0,American Deli,Chicken Wings,$,4.5,20,Los Angeles,90047.0,68.3,1.1,29.8,0.0,0.6,0.0,35943.0,13440.0,21.2,Los Angeles
1684,6037239701.0,El Tacorin,Mexican,$,4.5,37,Los Angeles,90003.0,78.8,0.1,20.5,0.4,0.0,0.0,28698.0,8304.0,46.5,Los Angeles
1685,6037278001.0,Kanpai Japanese Sushi Bar & Grill 2,Sushi Bars,$$,4.0,437,Los Angeles,90045.0,24.0,59.7,4.9,0.0,8.3,0.9,73417.0,34899.0,18.4,Los Angeles
1686,6037239802.0,Carolyn's Kitchen,Soul Food,$$,4.0,268,Los Angeles,90001.0,80.3,0.0,17.7,0.2,1.6,0.0,34104.0,11632.0,29.9,Los Angeles
1687,6037231100.0,Chichen Itza Restaurant,Mexican,$$,4.5,1002,Los Angeles,90007.0,63.8,5.7,28.5,0.0,1.3,0.3,27696.0,10173.0,54.2,Los Angeles
1688,6037237101.0,Paseo San Miguel,Salvadoran,$$,4.0,27,Los Angeles,90044.0,75.6,0.1,23.8,0.0,0.4,0.0,25638.0,11258.0,40.8,Los Angeles
1689,6037234600.0,Hungry Harold's,American (Traditional),$,4.0,23,Los Angeles,90043.0,36.3,4.2,56.4,0.0,0.7,0.1,35208.0,19811.0,28.0,Los Angeles
1690,6037278001.0,The Original Brooklyn Water Bagels,Bagels,$,3.5,489,Los Angeles,90045.0,24.0,59.7,4.9,0.0,8.3,0.9,73417.0,34899.0,18.4,Los Angeles
1691,6037278001.0,Olive It,Delis,$,4.5,183,Los Angeles,90045.0,24.0,59.7,4.9,0.0,8.3,0.9,73417.0,34899.0,18.4,Los Angeles
1692,6037234700.0,Fred's Downhome Burgers,Burgers,$,4.0,211,Los Angeles,90043.0,48.1,0.5,50.8,0.0,0.0,0.0,31574.0,21922.0,26.6,Los Angeles
1693,6037703100.0,Puerto Nuevo Restaurant,Mexican,$,4.0,124,Los Angeles,90043.0,7.9,7.7,76.2,0.4,2.5,0.0,70047.0,48556.0,8.5,Los Angeles
1694,6037237202.0,BBQ Express,Barbeque,$,4.0,36,Los Angeles,90047.0,68.3,1.1,29.8,0.0,0.6,0.0,35943.0,13440.0,21.2,Los Angeles
1695,6037229300.0,Chicharroland,Mexican,$,5.0,23,Los Angeles,90037.0,88.8,0.3,10.6,0.0,0.0,0.0,30200.0,8329.0,48.0,Los Angeles
1696,6037237202.0,Hall's Krispy Krunchy Chicken,Food Court,$,4.5,25,Los Angeles,90047.0,68.3,1.1,29.8,0.0,0.6,0.0,35943.0,13440.0,21.2,Los Angeles
1698,6037278001.0,In-N-Out Burger,Burgers,$,4.0,1258,Los Angeles,90045.0,24.0,59.7,4.9,0.0,8.3,0.9,73417.0,34899.0,18.4,Los Angeles
1699,6037236100.0,Everytable,Salad,$,4.5,54,Los Angeles,90008.0,16.5,3.2,65.0,0.7,11.3,0.0,19932.0,23085.0,30.0,Los Angeles
1700,6037532900.0,RICE & SHINE,Filipino,$$$,4.5,26,Los Angeles,90001.0,93.5,0.0,6.5,0.0,0.0,0.0,33442.0,9692.0,38.6,Los Angeles
1701,6037243000.0,LocoL,Fast Food,$,4.0,439,Los Angeles,90002.0,76.1,0.3,19.0,2.6,0.0,0.0,37639.0,9682.0,34.0,Los Angeles
1703,6037234200.0,Tak's Coffee Shop,Coffee & Tea,$,4.5,93,Los Angeles,90008.0,4.4,3.8,76.2,0.0,11.5,0.0,46836.0,33750.0,11.5,Los Angeles
1704,6037234700.0,The Buffalo Spot,Chicken Wings,$$,3.5,77,Los Angeles,90043.0,48.1,0.5,50.8,0.0,0.0,0.0,31574.0,21922.0,26.6,Los Angeles
1705,6037240200.0,The Burger Palace,Burgers,$,4.5,39,Los Angeles,90003.0,71.2,0.8,26.9,0.0,1.1,0.0,25506.0,10099.0,36.7,Los Angeles
1706,6037239202.0,Pickles & Peas Mediterranean Harvest,Food Trucks,$$,5.0,10,Los Angeles,90011.0,80.5,0.4,16.8,1.8,0.0,0.0,36302.0,10368.0,29.4,Los Angeles
1707,6037275602.0,Tocaya Organica - Playa Vista,Mexican,$$,4.0,162,Los Angeles,90094.0,13.7,41.4,13.2,0.0,27.8,0.2,83495.0,58013.0,12.9,Los Angeles
1708,6037236100.0,The Village Inn Coffee Shop,Breakfast & Brunch,$,4.5,35,Los Angeles,90008.0,16.5,3.2,65.0,0.7,11.3,0.0,19932.0,23085.0,30.0,Los Angeles
1709,6037540800.0,Caesar's Restaurant,Breakfast & Brunch,$$,4.5,13,Los Angeles,90061.0,37.4,0.4,59.2,0.0,1.9,0.0,53424.0,19634.0,12.4,Los Angeles
1710,6037239202.0,Tacos Los Poblanos,Food Trucks,$,4.5,78,Los Angeles,90011.0,80.5,0.4,16.8,1.8,0.0,0.0,36302.0,10368.0,29.4,Los Angeles
1711,6037602801.0,Mom's Bar-B-Que,Barbeque,$$,3.5,112,Los Angeles,90044.0,60.9,3.5,28.5,0.0,2.5,1.1,32865.0,14465.0,34.4,Los Angeles
1712,6037234300.0,Ackee Bamboo Jamaican Cuisine,Caribbean,$$,4.0,270,Los Angeles,90008.0,5.0,1.7,84.8,0.0,3.3,0.0,36010.0,31422.0,22.8,Los Angeles
1714,6037276100.0,Compari's,Italian,$$,4.0,191,Los Angeles,90045.0,8.6,22.0,47.4,0.0,14.1,0.0,60703.0,35012.0,11.8,Los Angeles
1716,6037232200.0,Normandie & 48th Street Taco Stand,Street Vendors,$,5.0,12,Los Angeles,90037.0,59.4,0.8,37.4,0.0,2.2,0.0,30385.0,12939.0,41.9,Los Angeles
1717,6037231100.0,Mercado La Paloma,Latin American,$,4.5,136,Los Angeles,90007.0,63.8,5.7,28.5,0.0,1.3,0.3,27696.0,10173.0,54.2,Los Angeles
1718,6037277200.0,Brewsters Beererie,American (Traditional),$$,3.5,77,Los Angeles,90045.0,37.8,18.7,30.3,0.0,8.0,0.0,56789.0,26666.0,21.3,Los Angeles
1719,6037241202.0,Navarro Restaurant,Mexican,$,5.0,12,Los Angeles,90061.0,62.2,0.8,36.0,0.0,0.0,0.0,31520.0,12721.0,41.5,Los Angeles
1720,6037221900.0,Himalayan House,Indian,$$,4.5,215,Los Angeles,90007.0,30.2,22.0,7.1,0.0,39.4,0.0,12253.0,6282.0,64.4,Los Angeles
1722,6037222600.0,Revolutionario: North African Tacos,African,$,4.5,415,Los Angeles,90007.0,51.4,7.2,23.6,0.0,14.6,2.1,26575.0,11540.0,41.5,Los Angeles
1723,6037240800.0,Kim's Fish World,Seafood Markets,$,4.0,35,Los Angeles,90003.0,61.1,2.0,36.0,0.4,0.1,0.0,34659.0,10817.0,34.8,Los Angeles
1724,6037238200.0,Tacos El Gallazo,Food Trucks,$,5.0,12,Los Angeles,90044.0,12.0,1.4,79.9,0.0,2.8,0.0,35563.0,23488.0,17.3,Los Angeles
1725,6037238400.0,Happy Fish Market,Fish & Chips,$,4.0,14,Los Angeles,90047.0,15.3,1.2,80.2,0.0,0.0,0.3,52304.0,23248.0,17.0,Los Angeles
1726,6037241202.0,Happy Times Burgers,Burgers,$,4.0,17,Los Angeles,90044.0,62.2,0.8,36.0,0.0,0.0,0.0,31520.0,12721.0,41.5,Los Angeles
1727,6037234300.0,Daddy Dave's With Big Moma's Cooking,American (Traditional),$,4.0,24,Los Angeles,90008.0,5.0,1.7,84.8,0.0,3.3,0.0,36010.0,31422.0,22.8,Los Angeles
1728,6037234700.0,Grilled Fraiche,Caribbean,$$,4.5,146,Los Angeles,90043.0,48.1,0.5,50.8,0.0,0.0,0.0,31574.0,21922.0,26.6,Los Angeles
1729,6037532700.0,Ceviche Gloria's,Mexican,$,5.0,41,Los Angeles,90001.0,97.0,1.1,1.7,0.0,0.2,0.0,34293.0,10470.0,27.0,Los Angeles
1730,6037275602.0,Big Mango Cafe,Coffee & Tea,$,4.5,141,Los Angeles,90094.0,13.7,41.4,13.2,0.0,27.8,0.2,83495.0,58013.0,12.9,Los Angeles
1731,6037222700.0,California Gogi Grill,Korean,$,4.0,293,Los Angeles,90007.0,9.1,44.9,4.2,0.2,34.6,0.4,9236.0,3749.0,88.3,Los Angeles
1732,6037221900.0,Juice N Fruits,Juice Bars & Smoothies,$,5.0,16,Los Angeles,90007.0,30.2,22.0,7.1,0.0,39.4,0.0,12253.0,6282.0,64.4,Los Angeles
1733,6037277000.0,Dinah's Family Restaurant,Diners,$$,3.0,957,Los Angeles,90045.0,14.5,68.9,2.1,0.0,9.8,0.6,115288.0,64229.0,3.5,Los Angeles
1734,6037235201.0,Fresh & Meaty Burgers,Burgers,$,3.5,293,Los Angeles,90043.0,26.2,2.1,66.9,0.0,2.1,0.3,36694.0,19449.0,24.1,Los Angeles
1735,6037240500.0,Nancy's Market,Grocery,$,4.5,8,Los Angeles,90003.0,73.1,0.3,25.8,0.0,0.2,0.0,32044.0,10270.0,35.6,Los Angeles
1736,6037237101.0,Fred's Burger,Burgers,$,4.5,60,Los Angeles,90044.0,75.6,0.1,23.8,0.0,0.4,0.0,25638.0,11258.0,40.8,Los Angeles
1737,6037239802.0,Oh Manna Fish Market,Seafood Markets,$,4.5,38,Los Angeles,90001.0,80.3,0.0,17.7,0.2,1.6,0.0,34104.0,11632.0,29.9,Los Angeles
1738,6037240600.0,A & T Burgers,Burgers,$,4.0,58,Los Angeles,90003.0,73.4,0.2,26.3,0.0,0.2,0.0,33487.0,10606.0,30.8,Los Angeles
1739,6037277200.0,Latitude 33,American (Traditional),$$,3.0,53,Los Angeles,90045.0,37.8,18.7,30.3,0.0,8.0,0.0,56789.0,26666.0,21.3,Los Angeles
1740,6037240900.0,A & T Burgers,Burgers,$,4.0,32,Los Angeles,90061.0,77.4,0.3,22.4,0.0,0.0,0.0,32402.0,10702.0,47.5,Los Angeles
1741,6037237201.0,Don Lencho Restaurant,Salvadoran,$,4.5,57,Los Angeles,90044.0,72.5,0.2,25.2,0.0,0.5,0.0,35036.0,11816.0,24.6,Los Angeles
1742,6037276000.0,Pure Energy Cafe,Sandwiches,$$,4.0,89,Los Angeles,90045.0,22.9,55.9,4.5,1.0,13.4,0.0,111793.0,52171.0,2.6,Los Angeles
1743,6037237202.0,Pepper's Jamaican Cuisine,Caribbean,$$,3.5,77,Los Angeles,90047.0,68.3,1.1,29.8,0.0,0.6,0.0,35943.0,13440.0,21.2,Los Angeles
1745,6037278001.0,Melody Bar and Grill,Bars,$$,4.0,498,Los Angeles,90045.0,24.0,59.7,4.9,0.0,8.3,0.9,73417.0,34899.0,18.4,Los Angeles
1746,6037269904.0,C&M Cafe,Sandwiches,$$,4.0,258,Los Angeles,90034.0,20.9,39.6,12.8,0.0,18.6,0.6,51900.0,29138.0,19.6,Los Angeles
1748,6037239330.0,Tacos Arandas,Mexican,$,4.5,35,Los Angeles,90003.0,83.8,0.0,16.2,0.0,0.0,0.0,35096.0,10381.0,35.4,Los Angeles
1751,6037231500.0,Paseo San Miguel,Spanish,$,4.0,127,Los Angeles,90062.0,52.7,0.3,38.7,0.0,2.7,0.0,45948.0,19021.0,16.2,Los Angeles
1753,6037221810.0,Monarca Pasta & Grill,Italian,$,4.5,108,Los Angeles,90007.0,42.5,15.8,11.0,0.0,29.2,0.3,14213.0,8922.0,61.1,Los Angeles
1754,6037535101.0,Randolph's Smoke House,Barbeque,$$,4.0,63,Los Angeles,90001.0,83.4,0.9,14.5,0.0,0.1,0.0,35586.0,11971.0,34.5,Los Angeles
1755,6037226002.0,Comfort LA,Comfort Food,$$,4.5,559,Los Angeles,90021.0,53.3,24.2,12.6,0.5,5.8,0.0,27017.0,26542.0,39.4,Los Angeles
1756,6037206031.0,Zinc Cafe & Market,Breakfast & Brunch,$$,4.0,1287,Los Angeles,90013.0,6.6,41.7,4.1,0.0,39.7,0.4,82684.0,61250.0,12.5,Los Angeles
1757,6037277400.0,Denny's,Diners,$,2.5,198,Los Angeles,90045.0,30.6,4.9,48.7,0.0,10.5,1.1,37708.0,19464.0,19.9,Los Angeles
1758,6037239202.0,House Of Boba,Coffee & Tea,$,4.0,32,Los Angeles,90003.0,80.5,0.4,16.8,1.8,0.0,0.0,36302.0,10368.0,29.4,Los Angeles
1759,6037237900.0,Woody's BBQ,Barbeque,$$,3.0,82,Los Angeles,90047.0,13.2,0.4,82.0,0.0,1.0,0.7,38850.0,17486.0,19.7,Los Angeles
1760,6037228310.0,Tire Shop Taqueria,Mexican,$,4.5,248,Los Angeles,90011.0,93.2,0.1,4.1,0.0,0.1,0.0,32250.0,10109.0,39.9,Los Angeles
1761,6037540700.0,Mariscos Las Palmas De Colima,Mexican,$,4.0,70,Los Angeles,90059.0,53.8,1.5,42.3,0.0,1.4,0.0,39971.0,12277.0,21.1,Los Angeles
1762,6037231710.0,Banditos Tacos & Tequila,Sports Bars,$$,3.5,90,Los Angeles,90037.0,80.3,0.8,17.2,0.0,0.0,0.0,21721.0,8593.0,54.5,Los Angeles
1763,6037234300.0,Delicious Southern Cuisine,Cajun/Creole,$$,4.0,127,Los Angeles,90008.0,5.0,1.7,84.8,0.0,3.3,0.0,36010.0,31422.0,22.8,Los Angeles
1764,6037275602.0,ROC Playa Vista,Taiwanese,$$,3.5,393,Los Angeles,90094.0,13.7,41.4,13.2,0.0,27.8,0.2,83495.0,58013.0,12.9,Los Angeles
1765,6037236100.0,Cafe Creole,Cajun/Creole,$$,4.0,106,Los Angeles,90008.0,16.5,3.2,65.0,0.7,11.3,0.0,19932.0,23085.0,30.0,Los Angeles
1766,6037237900.0,The Best Burger,American (Traditional),$,3.5,38,Los Angeles,90047.0,13.2,0.4,82.0,0.0,1.0,0.7,38850.0,17486.0,19.7,Los Angeles
1767,6037231100.0,Holbox,Latin American,$$,4.5,141,Los Angeles,90007.0,63.8,5.7,28.5,0.0,1.3,0.3,27696.0,10173.0,54.2,Los Angeles
1769,6037234700.0,Woody's Bar-B-Que,Barbeque,$$,3.5,175,Los Angeles,90043.0,48.1,0.5,50.8,0.0,0.0,0.0,31574.0,21922.0,26.6,Los Angeles
1770,6037269905.0,Versailles Restaurant,Cuban,$$,4.0,1936,Los Angeles,90034.0,49.2,23.2,6.6,0.3,18.6,0.0,60954.0,30583.0,8.9,Los Angeles
1771,6037276500.0,KC's Crepes Cafe,Coffee & Tea,$,4.0,675,Los Angeles,90045.0,16.8,56.0,4.5,0.1,15.5,0.4,88929.0,19688.0,11.8,Los Angeles
1772,6037207900.0,Cilantro Lime,Mexican,$,4.5,198,Los Angeles,90015.0,19.2,26.5,12.4,0.0,39.2,0.0,69077.0,52841.0,25.2,Los Angeles
1773,6037229200.0,Crepes,Creperies,$,4.5,12,Los Angeles,90011.0,86.8,0.0,12.6,0.0,0.6,0.0,20844.0,9914.0,43.8,Los Angeles
1774,6037269904.0,Simpang Asia,Indonesian,$$,4.0,1206,Los Angeles,90034.0,20.9,39.6,12.8,0.0,18.6,0.6,51900.0,29138.0,19.6,Los Angeles
1775,6037241120.0,Monster Burger,Breakfast & Brunch,$,3.5,9,Los Angeles,90061.0,66.7,0.9,29.4,0.0,0.3,0.0,23286.0,10061.0,45.1,Los Angeles
1776,6037219020.0,Taco Window,Tacos,$,4.5,88,Los Angeles,90018.0,57.0,3.4,32.7,0.0,6.2,0.0,39950.0,16900.0,17.5,Los Angeles
1778,6037277400.0,Taco Express,Mexican,$,4.0,48,Los Angeles,90045.0,30.6,4.9,48.7,0.0,10.5,1.1,37708.0,19464.0,19.9,Los Angeles
1779,6037231100.0,Azla,Ethiopian,$,4.5,288,Los Angeles,90007.0,63.8,5.7,28.5,0.0,1.3,0.3,27696.0,10173.0,54.2,Los Angeles
1780,6037278001.0,Formosa Boba Men,Taiwanese,$,5.0,8,Los Angeles,90045.0,24.0,59.7,4.9,0.0,8.3,0.9,73417.0,34899.0,18.4,Los Angeles
1781,6037219902.0,JNJ Burger  & BBQ,Barbeque,$,4.0,411,Los Angeles,90016.0,67.4,5.6,21.9,0.3,2.9,0.0,39889.0,18612.0,18.5,Los Angeles
1782,6037269907.0,Mr. Sate,Indonesian,$$,4.5,131,Los Angeles,90034.0,33.2,38.2,8.9,0.0,14.2,1.0,60764.0,37881.0,13.9,Los Angeles
1783,6037535002.0,Birrieria Jalisco,Mexican,$,4.5,73,Los Angeles,90001.0,90.3,2.5,7.0,0.0,0.3,0.0,33393.0,11402.0,38.0,Los Angeles
1785,6037229100.0,The Original Snack Shack,Burgers,$,4.5,24,Los Angeles,90011.0,92.6,0.9,6.1,0.3,0.0,0.0,37826.0,10452.0,36.5,Los Angeles
1786,6037226002.0,Mex Perú Gipsy,Mexican,$$,4.5,276,Los Angeles,90015.0,53.3,24.2,12.6,0.5,5.8,0.0,27017.0,26542.0,39.4,Los Angeles
1787,6037602200.0,Lunchstop Cafeteria,Cafes,$,3.5,7,Los Angeles,90045.0,52.0,23.3,12.9,0.2,6.5,0.5,58074.0,24238.0,20.1,Los Angeles
1788,6037237300.0,The Burger Palace,American (Traditional),$,4.0,21,Los Angeles,90047.0,33.0,1.6,62.2,0.2,2.8,0.0,31700.0,16307.0,24.7,Los Angeles
1789,6037702803.0,Alibi Room,Lounges,$$,4.0,1382,Los Angeles,90066.0,39.4,42.4,4.7,1.5,7.4,0.0,66424.0,31681.0,15.6,Los Angeles
1790,6037602801.0,Louisiana Fried Chicken & Fish,Chicken Wings,$,4.0,9,Los Angeles,90044.0,60.9,3.5,28.5,0.0,2.5,1.1,32865.0,14465.0,34.4,Los Angeles
1791,6037237600.0,The Family Mexican & Soul Food Restaurant,Soul Food,$$,3.5,48,Los Angeles,90003.0,73.0,0.9,24.9,0.0,0.7,0.0,25993.0,12694.0,30.6,Los Angeles
