	categories	coordinates	display_phone	distance	id	image_url	is_closed	location	name	phone	price	rating	review_count	transactions	url
323	[{'alias': 'pubs', 'title': 'Pubs'}]	{'latitude': 33.7318447, 'longitude': -117.8268135}	(714) 832-1480	15812.718182931007	walnut-room-tustin	https://s3-media2.fl.yelpcdn.com/bphoto/3PpHv-BKvEbhVcs0r2QNrA/o.jpg	False	{'address1': '1060 Walnut Ave', 'address2': '', 'address3': '', 'city': 'Tustin', 'zip_code': '92780', 'country': 'US', 'state': 'CA', 'display_address': ['1060 Walnut Ave', 'Tustin, CA 92780']}	Walnut Room	+17148321480	$	4.5	25	[]	https://www.yelp.com/biz/walnut-room-tustin?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
324	[{'alias': 'sportsbars', 'title': 'Sports Bars'}]	{'latitude': 34.009624, 'longitude': -117.956932}	(626) 626-6975	17723.164048966846	salvadoreno-sports-bar-industry	https://s3-media4.fl.yelpcdn.com/bphoto/Cu-4NmQgXdG1iwHmYViJ-A/o.jpg	False	{'address1': '16025 Gale Ave', 'address2': None, 'address3': '', 'city': 'Industry', 'zip_code': '91745', 'country': 'US', 'state': 'CA', 'display_address': ['16025 Gale Ave', 'Industry, CA 91745']}	Salvadoreno Sports Bar	+16266266975	$$	3.5	7	[]	https://www.yelp.com/biz/salvadoreno-sports-bar-industry?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
325	[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]	{'latitude': 33.921741256989, 'longitude': -118.131467440475}	(562) 299-5360	25428.494100964854	bar-louie-downey	https://s3-media1.fl.yelpcdn.com/bphoto/9voNzpxOYL-0J1RuQAieuQ/o.jpg	False	{'address1': '8860 Apollo Way', 'address2': 'Ste 304', 'address3': None, 'city': 'Downey', 'zip_code': '90242', 'country': 'US', 'state': 'CA', 'display_address': ['8860 Apollo Way', 'Ste 304', 'Downey, CA 90242']}	Bar Louie	+15622995360	$$	3.0	395	[]	https://www.yelp.com/biz/bar-louie-downey?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
326	[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'bars', 'title': 'Bars'}]	{'latitude': 33.747816, 'longitude': -117.865741}	(714) 560-4444	13711.232811299831	playground-santa-ana-3	https://s3-media1.fl.yelpcdn.com/bphoto/iZCYDCCTIWNZ_JrncEB7Bg/o.jpg	False	{'address1': '220 E 4th St', 'address2': 'Ste 102', 'address3': '', 'city': 'Santa Ana', 'zip_code': '92701', 'country': 'US', 'state': 'CA', 'display_address': ['220 E 4th St', 'Ste 102', 'Santa Ana, CA 92701']}	Playground	+17145604444	$$	4.5	2597	['restaurant_reservation']	https://www.yelp.com/biz/playground-santa-ana-3?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
327	[{'alias': 'bars', 'title': 'Bars'}]	{'latitude': 33.7258723294408, 'longitude': -117.855704830289}	(714) 640-0449	16161.865352743624	stagecoach-bar-santa-ana	https://s3-media4.fl.yelpcdn.com/bphoto/KGIV9Xb7G5kQwevwUFbsJQ/o.jpg	False	{'address1': '1215 E Pomona St', 'address2': '', 'address3': '', 'city': 'Santa Ana', 'zip_code': '92707', 'country': 'US', 'state': 'CA', 'display_address': ['1215 E Pomona St', 'Santa Ana, CA 92707']}	StageCoach Bar	+17146400449	$	5.0	1	[]	https://www.yelp.com/biz/stagecoach-bar-santa-ana?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
328	[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]	{'latitude': 33.7608, 'longitude': -117.83317}	(714) 542-8334	12552.905838377557	fathers-pub-and-grub-santa-ana	https://s3-media4.fl.yelpcdn.com/bphoto/a6WWtBTJVCZMId_Fdfz7Lw/o.jpg	False	{'address1': '13912 Ponderosa St', 'address2': 'Ste D', 'address3': '', 'city': 'Santa Ana', 'zip_code': '92705', 'country': 'US', 'state': 'CA', 'display_address': ['13912 Ponderosa St', 'Ste D', 'Santa Ana, CA 92705']}	Fathers Pub & Grub	+17145428334	$	3.5	22	[]	https://www.yelp.com/biz/fathers-pub-and-grub-santa-ana?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
329	[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]	{'latitude': 33.53843, 'longitude': -117.78111}	(949) 494-6700	37747.77536662188	the-deck-on-laguna-beach-laguna-beach-2	https://s3-media2.fl.yelpcdn.com/bphoto/4qaBVWZ29vxTp2si18EtSA/o.jpg	False	{'address1': '627 Sleepy Hollow Ln', 'address2': '', 'address3': '', 'city': 'Laguna Beach', 'zip_code': '92651', 'country': 'US', 'state': 'CA', 'display_address': ['627 Sleepy Hollow Ln', 'Laguna Beach, CA 92651']}	The Deck on Laguna Beach	+19494946700	$$	4.0	875	['restaurant_reservation']	https://www.yelp.com/biz/the-deck-on-laguna-beach-laguna-beach-2?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
330	[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'burgers', 'title': 'Burgers'}]	{'latitude': 33.8847927406508, 'longitude': -118.026707024868}	(714) 690-2154	15207.798802936004	12-sixty-modern-pub-and-kitchen-la-mirada	https://s3-media3.fl.yelpcdn.com/bphoto/P5KeP5xnYe7U3j-FwtbEWQ/o.jpg	False	{'address1': '14299 Firestone Blvd', 'address2': '', 'address3': None, 'city': 'La Mirada', 'zip_code': '90638', 'country': 'US', 'state': 'CA', 'display_address': ['14299 Firestone Blvd', 'La Mirada, CA 90638']}	12 Sixty Modern Pub & Kitchen	+17146902154	$$	4.0	114	['pickup']	https://www.yelp.com/biz/12-sixty-modern-pub-and-kitchen-la-mirada?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
331	[{'alias': 'sportsbars', 'title': 'Sports Bars'}]	{'latitude': 33.87492, 'longitude': -118.17102}	(562) 900-9370	28463.664519397447	bottoms-up-tavern-long-beach-2	https://s3-media2.fl.yelpcdn.com/bphoto/n3HkaMjr68ur2S0lLjXnXw/o.jpg	False	{'address1': '1739 E Artesia Blvd', 'address2': '', 'address3': '', 'city': 'Long Beach', 'zip_code': '90805', 'country': 'US', 'state': 'CA', 'display_address': ['1739 E Artesia Blvd', 'Long Beach, CA 90805']}	Bottoms Up Tavern	+15629009370	$	4.0	99	[]	https://www.yelp.com/biz/bottoms-up-tavern-long-beach-2?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
332	[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]	{'latitude': 33.86003, 'longitude': -117.960004}	(714) 770-0087	9058.894069683593	ddoong-ggo-grill-and-bar-fullerton	https://s3-media3.fl.yelpcdn.com/bphoto/PYqqPgP6vbDb1dsdo6eQbQ/o.jpg	False	{'address1': '1841 W Orangethorpe Ave', 'address2': '', 'address3': '', 'city': 'Fullerton', 'zip_code': '92833', 'country': 'US', 'state': 'CA', 'display_address': ['1841 W Orangethorpe Ave', 'Fullerton, CA 92833']}	Ddoong Ggo Grill & Bar	+17147700087	$$	4.0	108	[]	https://www.yelp.com/biz/ddoong-ggo-grill-and-bar-fullerton?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
333	[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]	{'latitude': 33.8053057814462, 'longitude': -117.882835570608}	(714) 939-7735	7546.375274817842	calivino-wine-pub-anaheim	https://s3-media3.fl.yelpcdn.com/bphoto/GytTvdq_ubIFnA1vznXoRQ/o.jpg	False	{'address1': '2410 E Katella Ave', 'address2': None, 'address3': '', 'city': 'Anaheim', 'zip_code': '92806', 'country': 'US', 'state': 'CA', 'display_address': ['2410 E Katella Ave', 'Anaheim, CA 92806']}	Calivino Wine Pub	+17149397735	$$	4.5	367	['restaurant_reservation']	https://www.yelp.com/biz/calivino-wine-pub-anaheim?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
334	[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'newamerican', 'title': 'American (New)'}]	{'latitude': 33.698001071169, 'longitude': -117.827511698148}	(657) 208-2088	19522.035216901517	hatch-tustin	https://s3-media4.fl.yelpcdn.com/bphoto/pZLGDjUDQnS1ka13HsTkyA/o.jpg	False	{'address1': '2493 Park Ave', 'address2': None, 'address3': '', 'city': 'Tustin', 'zip_code': '92782', 'country': 'US', 'state': 'CA', 'display_address': ['2493 Park Ave', 'Tustin, CA 92782']}	Hatch	+16572082088	$$	4.0	402	[]	https://www.yelp.com/biz/hatch-tustin?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
335	[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]	{'latitude': 33.91877, 'longitude': -117.8646}	(714) 990-1044	5350.105553429794	alza-osteria-brea-3	https://s3-media1.fl.yelpcdn.com/bphoto/3WZ9Wz4Olzz6thBpWT9sUQ/o.jpg	False	{'address1': '131 S Kraemer Blvd', 'address2': 'Ste B5', 'address3': '', 'city': 'Brea', 'zip_code': '92821', 'country': 'US', 'state': 'CA', 'display_address': ['131 S Kraemer Blvd', 'Ste B5', 'Brea, CA 92821']}	Alza Osteria	+17149901044	$$	4.5	449	['delivery', 'pickup']	https://www.yelp.com/biz/alza-osteria-brea-3?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
336	[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'lounges', 'title': 'Lounges'}]	{'latitude': 33.9497528, 'longitude': -117.6629257}	(909) 597-1753	20435.398867131724	the-19th-hole-lounge-chino-3	https://s3-media3.fl.yelpcdn.com/bphoto/o744qSCCJ7W_lX5AEoEKBQ/o.jpg	False	{'address1': '6555 Pine Ave', 'address2': None, 'address3': '', 'city': 'Chino', 'zip_code': '91708', 'country': 'US', 'state': 'CA', 'display_address': ['6555 Pine Ave', 'Chino, CA 91708']}	The 19th Hole Lounge	+19095971753	$	5.0	2	[]	https://www.yelp.com/biz/the-19th-hole-lounge-chino-3?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
337	[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'divebars', 'title': 'Dive Bars'}]	{'latitude': 33.8027417, 'longitude': -117.9480743}	(657) 201-7470	10945.710054435674	bobby-vs-cocktails-anaheim	https://s3-media3.fl.yelpcdn.com/bphoto/liltmy5PEvtmKBJ5AApZbw/o.jpg	False	{'address1': '10624 W Katella Ave', 'address2': '', 'address3': '', 'city': 'Anaheim', 'zip_code': '92804', 'country': 'US', 'state': 'CA', 'display_address': ['10624 W Katella Ave', 'Anaheim, CA 92804']}	Bobby V's Cocktails	+16572017470	$	4.0	34	[]	https://www.yelp.com/biz/bobby-vs-cocktails-anaheim?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
338	[{'alias': 'beerbar', 'title': 'Beer Bar'}]	{'latitude': 33.81207, 'longitude': -117.91981}		8395.278937125253	bayside-brews-anaheim	https://s3-media1.fl.yelpcdn.com/bphoto/F57VftqbIm7SR6J2ccATag/o.jpg	False	{'address1': '1313 S Harbor Blvd', 'address2': '', 'address3': '', 'city': 'Anaheim', 'zip_code': '92802', 'country': 'US', 'state': 'CA', 'display_address': ['1313 S Harbor Blvd', 'Anaheim, CA 92802']}	Bayside Brews		$	4.0	28	[]	https://www.yelp.com/biz/bayside-brews-anaheim?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
339	[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]	{'latitude': 33.6806598162794, 'longitude': -117.667150415869}	(949) 305-8552	27846.501320594078	mamón-foothill-ranch	https://s3-media4.fl.yelpcdn.com/bphoto/MLmHqQC9PBpdnhDr4v8u7w/o.jpg	False	{'address1': '26676 Portola Pkwy', 'address2': 'Ste D', 'address3': None, 'city': 'Foothill Ranch', 'zip_code': '92610', 'country': 'US', 'state': 'CA', 'display_address': ['26676 Portola Pkwy', 'Ste D', 'Foothill Ranch, CA 92610']}	Mamón	+19493058552		4.5	41	[]	https://www.yelp.com/biz/mam%C3%B3n-foothill-ranch?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
340	[{'alias': 'cideries', 'title': 'Cideries'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'pubs', 'title': 'Pubs'}]	{'latitude': 33.7157549, 'longitude': -118.0076009}	(651) 215-0743	21768.738055888127	tree-branch-cider-house-huntington-beach	https://s3-media4.fl.yelpcdn.com/bphoto/53xXR03n67ihRM3EivtGeg/o.jpg	False	{'address1': '6953 Warner Ave', 'address2': None, 'address3': '', 'city': 'Huntington Beach', 'zip_code': '92647', 'country': 'US', 'state': 'CA', 'display_address': ['6953 Warner Ave', 'Huntington Beach, CA 92647']}	Tree Branch Cider House	+16512150743	$$	5.0	35	[]	https://www.yelp.com/biz/tree-branch-cider-house-huntington-beach?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
341	[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]	{'latitude': 34.1387271396332, 'longitude': -118.2133131}	(323) 677-5151	43926.277304603864	room-31-los-angeles	https://s3-media1.fl.yelpcdn.com/bphoto/pzZ-naJthWn2KxF7VzYwnw/o.jpg	False	{'address1': '2136 Colorado Blvd', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90041', 'country': 'US', 'state': 'CA', 'display_address': ['2136 Colorado Blvd', 'Los Angeles, CA 90041']}	Room 31	+13236775151	$$	5.0	60	[]	https://www.yelp.com/biz/room-31-los-angeles?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
342	[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'burgers', 'title': 'Burgers'}]	{'latitude': 33.831754621677, 'longitude': -117.911552685512}	(714) 817-7323	6277.698888321854	ecco-pizza-shoppe-and-yardbar-anaheim-2	https://s3-media2.fl.yelpcdn.com/bphoto/nGzBw_GMZMSTCPj1Fd7bOw/o.jpg	False	{'address1': '440 S Anaheim Blvd', 'address2': '', 'address3': 'No 209-B', 'city': 'Anaheim', 'zip_code': '92805', 'country': 'US', 'state': 'CA', 'display_address': ['440 S Anaheim Blvd', 'No 209-B', 'Anaheim, CA 92805']}	Ecco Pizza Shoppe & Yardbar	+17148177323	$$	3.5	281	['restaurant_reservation']	https://www.yelp.com/biz/ecco-pizza-shoppe-and-yardbar-anaheim-2?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
343	[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'pubs', 'title': 'Pubs'}]	{'latitude': 33.8068602, 'longitude': -118.0717251}	(562) 431-3900	20550.20550281488	brew-kitchen-ale-house-los-alamitos	https://s3-media4.fl.yelpcdn.com/bphoto/1ZwoyKb2g5XG-ryfDh57uQ/o.jpg	False	{'address1': '10708 Los Alamitos Blvd', 'address2': '', 'address3': '', 'city': 'Los Alamitos', 'zip_code': '90720', 'country': 'US', 'state': 'CA', 'display_address': ['10708 Los Alamitos Blvd', 'Los Alamitos, CA 90720']}	Brew Kitchen Ale House	+15624313900	$$	4.0	392	[]	https://www.yelp.com/biz/brew-kitchen-ale-house-los-alamitos?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
344	[{'alias': 'bars', 'title': 'Bars'}]	{'latitude': 33.808259, 'longitude': -117.918944}		8701.404729714064	grand-california-cigar-bar-anaheim	https://s3-media3.fl.yelpcdn.com/bphoto/6g7o39wgEL-jPIM1BYhzRg/o.jpg	False	{'address1': 'Buena Vista St', 'address2': '', 'address3': '', 'city': 'Anaheim', 'zip_code': '92802', 'country': 'US', 'state': 'CA', 'display_address': ['Buena Vista St', 'Anaheim, CA 92802']}	Grand California Cigar Bar			5.0	1	[]	https://www.yelp.com/biz/grand-california-cigar-bar-anaheim?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
345	[{'alias': 'divebars', 'title': 'Dive Bars'}]	{'latitude': 33.774982, 'longitude': -117.901992}	(714) 971-0744	11277.976802592597	the-office-bar-garden-grove	https://s3-media1.fl.yelpcdn.com/bphoto/qVJu7SoqIjCiwEnnqtxvhg/o.jpg	False	{'address1': '13221 Garden Grove Blvd', 'address2': '', 'address3': '', 'city': 'Garden Grove', 'zip_code': '92840', 'country': 'US', 'state': 'CA', 'display_address': ['13221 Garden Grove Blvd', 'Garden Grove, CA 92840']}	The Office Bar	+17149710744	$	3.0	11	[]	https://www.yelp.com/biz/the-office-bar-garden-grove?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
346	[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'poolhalls', 'title': 'Pool Halls'}]	{'latitude': 33.7351768, 'longitude': -117.82497}	(714) 573-0020	15512.880135635087	rack-um-up-tustin	https://s3-media2.fl.yelpcdn.com/bphoto/-HKjCzMavFhFLtXQBzfN3g/o.jpg	False	{'address1': '14258 Newport Ave', 'address2': '', 'address3': '', 'city': 'Tustin', 'zip_code': '92780', 'country': 'US', 'state': 'CA', 'display_address': ['14258 Newport Ave', 'Tustin, CA 92780']}	Rack Um Up	+17145730020	$	4.0	27	[]	https://www.yelp.com/biz/rack-um-up-tustin?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
347	[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]	{'latitude': 33.6089758, 'longitude': -117.9287269}	(949) 673-4470	29777.503140643712	stag-bar-kitchen-newport-beach	https://s3-media1.fl.yelpcdn.com/bphoto/Kb8-l4l2MSKkhkhYEgX-kQ/o.jpg	False	{'address1': '121 Mc Fadden Pl', 'address2': None, 'address3': None, 'city': 'Newport Beach', 'zip_code': '92663', 'country': 'US', 'state': 'CA', 'display_address': ['121 Mc Fadden Pl', 'Newport Beach, CA 92663']}	Stag Bar + Kitchen	+19496734470	$$	4.0	293	[]	https://www.yelp.com/biz/stag-bar-kitchen-newport-beach?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
348	[{'alias': 'lounges', 'title': 'Lounges'}]	{'latitude': 33.5324563, 'longitude': -117.7761649}	(949) 497-2446	38498.83280054823	the-rooftop-lounge-laguna-beach	https://s3-media3.fl.yelpcdn.com/bphoto/-XTwguBwTj7p0k3Job6tYw/o.jpg	False	{'address1': '1289 S Coast Hwy', 'address2': '', 'address3': '', 'city': 'Laguna Beach', 'zip_code': '92651', 'country': 'US', 'state': 'CA', 'display_address': ['1289 S Coast Hwy', 'Laguna Beach, CA 92651']}	The Rooftop Lounge	+19494972446	$$	3.5	964	['restaurant_reservation']	https://www.yelp.com/biz/the-rooftop-lounge-laguna-beach?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
349	[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'karaoke', 'title': 'Karaoke'}]	{'latitude': 33.804874420166, 'longitude': -117.504287719727}	(951) 277-9786	33921.18134687163	rockefellas-bar-corona	https://s3-media4.fl.yelpcdn.com/bphoto/URTcXYgzOeazVET97nuE3w/o.jpg	False	{'address1': '21700 Temescal Canyon Rd', 'address2': None, 'address3': '', 'city': 'Corona', 'zip_code': '92883', 'country': 'US', 'state': 'CA', 'display_address': ['21700 Temescal Canyon Rd', 'Corona, CA 92883']}	Rockefellas Bar	+19512779786	$	3.0	49	[]	https://www.yelp.com/biz/rockefellas-bar-corona?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
350	[{'alias': 'bars', 'title': 'Bars'}]	{'latitude': 33.7824612520615, 'longitude': -118.197396196296}	(562) 337-8373	32440.86893751274	the-hawk-long-beach	https://s3-media4.fl.yelpcdn.com/bphoto/Y3kzXy3o94RW7m7BYdIkqA/o.jpg	False	{'address1': '468 W Anaheim St', 'address2': '', 'address3': None, 'city': 'Long Beach', 'zip_code': '90813', 'country': 'US', 'state': 'CA', 'display_address': ['468 W Anaheim St', 'Long Beach, CA 90813']}	The Hawk	+15623378373	$	4.5	32	[]	https://www.yelp.com/biz/the-hawk-long-beach?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
351	[{'alias': 'hookah_bars', 'title': 'Hookah Bars'}, {'alias': 'lounges', 'title': 'Lounges'}]	{'latitude': 33.859564, 'longitude': -117.8938858}	(714) 446-9966	3143.771986895086	twilight-hookah-lounge-and-billiards-fullerton-3	https://s3-media2.fl.yelpcdn.com/bphoto/jsR_Zx_zmaU7LfVHQhasKw/o.jpg	False	{'address1': '2142 E Orangethorpe Ave', 'address2': '', 'address3': '', 'city': 'Fullerton', 'zip_code': '92831', 'country': 'US', 'state': 'CA', 'display_address': ['2142 E Orangethorpe Ave', 'Fullerton, CA 92831']}	Twilight Hookah Lounge and Billiards	+17144469966	$$	3.5	124	[]	https://www.yelp.com/biz/twilight-hookah-lounge-and-billiards-fullerton-3?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
352	[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'karaoke', 'title': 'Karaoke'}]	{'latitude': 34.0287284197382, 'longitude': -117.62837574281}	(909) 947-5627	27907.470922518132	the-office-bar-ontario	https://s3-media3.fl.yelpcdn.com/bphoto/PosqnUdTKcwXdm1duH6Bgg/o.jpg	False	{'address1': '2425 S Grove Ave', 'address2': None, 'address3': '', 'city': 'Ontario', 'zip_code': '91761', 'country': 'US', 'state': 'CA', 'display_address': ['2425 S Grove Ave', 'Ontario, CA 91761']}	The Office Bar	+19099475627	$	3.5	119	[]	https://www.yelp.com/biz/the-office-bar-ontario?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
